moisture,temperature,humidity,light,ph,air_quality,nutrient,label
110,32,45,753,7.11,612,37,water_needed
159,25,77,733,7.13,224,36,healthy
303,20,22,819,6.48,623,50,stress
187,33,81,280,6.45,475,84,healthy
350,22,29,868,7.29,483,36,stress
123,26,54,328,6.43,528,68,water_needed
245,43,32,478,4.68,348,31,stress
120,29,72,559,4.52,426,27,water_needed
313,22,27,391,6.95,372,37,stress
165,31,24,614,6.05,220,98,stress
308,41,41,748,5.23,242,57,stress
214,34,53,469,6.72,454,68,healthy
154,23,24,664,4.75,575,38,stress
290,35,44,751,5.7,649,76,healthy
173,37,67,395,6.09,441,96,healthy
398,41,74,193,6.42,286,62,stress
177,34,29,828,5.03,323,78,stress
366,19,25,783,7.21,388,63,stress
188,29,51,188,7.6,690,35,stress
258,19,87,401,6.64,618,36,healthy
398,29,48,160,6.24,763,37,healthy
199,36,49,617,7.4,670,88,healthy
258,27,46,675,6.76,699,48,healthy
186,43,50,571,7.43,499,72,stress
269,44,77,489,6.58,542,44,stress
241,33,30,280,4.97,614,89,stress
149,37,54,807,4.96,593,42,water_needed
372,20,64,454,6.29,250,93,healthy
360,35,54,352,7.37,265,76,healthy
201,24,58,718,5.07,286,85,stress
291,34,66,783,6.43,248,28,stress
370,41,81,577,6.4,698,66,stress
354,42,71,775,5.81,480,86,stress
199,37,89,295,5.34,350,25,stress
304,41,45,122,4.57,696,90,stress
169,43,51,405,5.47,768,75,stress
366,29,66,786,6.15,360,77,healthy
218,24,40,244,5.0,394,82,stress
166,42,64,692,7.79,629,95,stress
364,24,79,882,6.74,714,63,healthy
106,34,58,700,5.67,309,62,water_needed
231,37,79,306,6.32,650,86,healthy
131,23,22,257,7.31,414,98,water_needed
367,26,79,803,5.81,377,56,healthy
316,37,81,348,6.39,408,77,healthy
195,19,48,227,4.64,518,75,stress
254,23,58,221,6.07,764,38,healthy
213,28,20,226,6.17,407,62,stress
363,20,44,259,4.95,513,67,stress
382,32,39,684,6.39,370,36,healthy
297,32,21,822,5.54,662,94,stress
276,20,33,293,5.78,608,53,healthy
222,28,87,828,5.86,624,71,healthy
150,20,76,522,4.92,437,88,stress
312,39,89,414,7.31,390,79,stress
251,35,45,768,5.47,316,34,stress
122,30,67,312,6.73,232,57,water_needed
123,36,29,894,7.03,547,41,water_needed
161,24,48,628,5.7,531,98,healthy
396,37,65,799,4.76,652,45,stress
386,36,50,547,5.85,499,56,healthy
102,31,36,234,6.65,452,42,water_needed
375,25,26,118,5.11,328,59,stress
360,34,48,173,6.51,634,54,healthy
243,39,44,331,6.15,478,89,stress
122,40,45,243,6.95,655,42,water_needed
195,32,30,484,6.59,271,40,healthy
193,18,22,322,7.32,362,88,stress
105,20,37,693,6.12,451,71,water_needed
161,42,46,226,4.71,774,29,stress
234,26,55,859,5.57,528,93,healthy
306,31,26,216,6.34,416,33,stress
289,43,59,504,7.26,726,41,stress
345,32,53,481,6.32,291,48,healthy
117,36,41,499,6.49,678,31,water_needed
396,26,82,723,5.65,229,66,healthy
106,32,60,278,5.77,275,65,water_needed
194,41,33,598,6.0,230,28,stress
100,28,67,245,7.26,238,24,water_needed
169,35,30,585,7.42,690,83,healthy
129,33,37,850,6.54,450,76,water_needed
166,40,87,718,6.48,601,85,stress
360,28,47,179,6.69,462,94,healthy
216,28,27,148,5.65,246,99,stress
398,40,69,800,6.38,766,26,stress
219,25,64,199,7.46,559,44,healthy
378,28,89,577,7.23,367,73,healthy
254,37,37,394,6.79,441,53,healthy
303,43,77,634,7.42,325,22,stress
260,24,45,447,5.73,506,81,healthy
317,20,24,139,7.43,284,20,stress
298,23,56,561,6.82,750,24,stress
187,35,52,782,6.45,484,59,healthy
204,25,51,589,5.03,663,48,stress
351,41,21,817,6.95,297,81,stress
247,37,50,589,5.29,433,57,healthy
190,31,72,823,7.0,242,97,healthy
390,38,52,732,6.89,703,59,healthy
147,38,77,718,4.66,797,59,water_needed
217,28,63,625,4.98,403,82,stress
147,30,78,244,7.73,262,29,water_needed
309,20,68,242,6.27,750,94,healthy
139,31,28,434,5.99,615,96,water_needed
389,21,40,773,4.77,559,65,stress
238,29,64,372,6.49,703,37,healthy
305,26,72,314,5.25,313,63,healthy
115,19,85,268,5.45,202,79,water_needed
246,36,62,463,7.32,426,49,healthy
108,19,56,662,5.28,585,22,water_needed
384,39,22,626,5.02,203,67,stress
354,26,41,158,5.58,532,33,stress
300,36,38,120,7.29,305,62,healthy
350,42,76,183,5.14,614,66,stress
348,34,45,322,5.62,381,57,healthy
362,30,51,886,6.35,782,54,healthy
156,35,35,758,6.78,231,25,stress
135,22,38,161,7.6,546,22,water_needed
312,36,72,471,6.93,579,98,healthy
378,22,54,812,7.72,752,96,stress
199,44,60,126,7.61,277,35,stress
194,40,54,210,4.83,788,42,stress
263,29,26,879,7.39,211,72,stress
364,39,40,582,6.2,467,75,stress
159,36,25,182,5.31,294,31,stress
282,25,38,696,5.19,549,66,stress
365,27,80,771,5.38,252,23,stress
228,33,74,688,5.52,491,75,healthy
164,27,30,241,6.49,410,40,healthy
172,43,77,437,6.52,655,51,stress
126,37,45,529,6.14,685,64,water_needed
258,43,47,492,6.71,354,31,stress
398,27,20,117,4.55,641,21,stress
310,26,44,811,7.03,282,92,healthy
388,22,83,778,5.65,230,41,healthy
381,24,36,749,6.32,554,41,healthy
213,22,82,359,6.88,492,82,healthy
270,32,82,807,6.66,436,93,healthy
341,40,79,581,5.32,624,73,stress
123,33,48,894,7.05,414,27,water_needed
247,43,86,596,5.4,652,82,stress
279,34,61,213,5.1,659,70,stress
269,23,63,188,6.68,644,45,healthy
176,37,70,625,5.96,499,57,healthy
181,20,20,695,4.5,770,81,stress
256,37,75,505,5.2,625,95,healthy
384,27,60,614,7.48,279,72,healthy
140,31,89,286,4.81,357,55,water_needed
281,18,75,445,5.44,631,65,healthy
146,32,32,221,7.25,641,91,water_needed
167,41,39,801,7.72,782,95,stress
338,38,63,239,7.23,312,98,healthy
321,35,79,268,6.06,325,36,healthy
110,28,36,745,5.17,441,83,water_needed
100,21,20,531,5.25,537,23,water_needed
352,22,26,454,6.01,699,97,stress
274,23,80,371,6.28,296,81,healthy
191,34,68,403,4.78,205,40,stress
171,38,27,179,6.8,594,58,stress
301,27,84,806,5.11,634,79,stress
105,34,29,778,6.75,589,44,water_needed
329,35,27,626,4.52,617,49,stress
370,23,86,735,6.45,630,52,healthy
335,38,30,212,4.53,600,43,stress
354,39,72,194,6.0,658,66,stress
138,27,83,609,7.0,279,29,water_needed
151,26,50,792,5.6,443,67,healthy
146,21,45,226,5.31,437,22,water_needed
166,34,63,285,6.84,705,29,stress
139,40,63,112,4.77,450,60,water_needed
304,37,54,139,7.76,464,99,stress
160,32,88,652,6.5,584,59,healthy
309,43,73,883,4.73,654,94,stress
384,22,51,455,5.08,437,94,stress
123,40,41,765,4.55,314,60,water_needed
278,39,47,346,4.51,384,66,stress
180,24,32,561,6.2,357,26,stress
121,24,82,177,4.52,337,35,water_needed
269,42,74,313,6.61,297,37,stress
383,26,62,339,6.84,701,54,healthy
334,33,72,857,5.95,613,91,healthy
299,27,80,835,4.93,492,70,stress
398,40,87,241,6.48,536,60,stress
188,20,76,382,4.85,740,84,stress
318,40,88,244,6.8,424,64,stress
373,22,25,852,5.38,412,82,stress
166,26,47,612,7.44,580,48,healthy
240,32,69,778,7.35,671,55,healthy
258,43,25,273,5.4,470,96,stress
198,31,71,693,4.51,528,23,stress
213,27,55,743,6.1,537,36,healthy
256,35,45,607,5.36,430,57,healthy
385,44,86,189,6.07,334,24,stress
368,18,20,883,4.65,603,70,stress
271,43,73,390,5.52,462,90,stress
111,20,40,718,6.42,342,59,water_needed
313,37,46,552,6.44,553,36,healthy
361,36,31,314,6.76,601,90,healthy
106,24,60,649,5.55,707,58,water_needed
385,34,75,379,6.3,258,42,healthy
259,43,56,570,4.76,494,67,stress
190,22,67,633,5.99,300,78,healthy
148,42,31,399,7.1,648,34,water_needed
367,37,57,287,6.26,294,78,healthy
353,30,53,711,7.6,527,82,stress
266,22,22,450,5.99,216,32,stress
123,29,36,695,6.71,444,79,water_needed
219,38,84,539,6.08,685,32,stress
359,37,65,226,6.08,333,70,healthy
267,34,81,457,5.76,459,43,healthy
231,26,48,301,4.65,765,60,stress
190,36,51,502,5.84,774,26,stress
252,38,34,618,5.55,312,51,healthy
350,21,52,434,5.19,777,55,stress
397,30,66,190,7.53,671,81,stress
161,30,72,765,6.97,576,86,healthy
137,41,59,425,7.54,714,34,water_needed
285,35,64,891,7.21,792,52,healthy
309,33,86,676,5.12,254,77,stress
242,34,87,184,7.78,715,62,stress
318,42,75,564,7.32,796,23,stress
326,41,25,221,6.61,770,46,stress
215,34,86,845,4.63,599,64,stress
135,33,59,612,6.23,208,62,water_needed
299,27,37,879,5.64,759,92,healthy
156,43,41,594,7.27,509,90,stress
329,18,80,763,6.56,751,95,healthy
191,23,75,732,5.97,620,28,stress
360,38,82,372,5.56,442,94,healthy
207,41,58,245,6.63,295,56,stress
260,20,28,388,5.16,767,82,stress
293,41,89,414,7.08,568,61,stress
122,25,66,779,4.54,566,84,water_needed
102,35,77,101,5.75,731,69,water_needed
180,22,76,541,6.82,406,22,stress
257,36,50,284,5.54,279,60,healthy
322,38,73,395,5.26,490,43,healthy
257,32,58,584,6.35,513,90,healthy
345,43,84,573,6.93,498,78,stress
341,27,80,518,4.94,580,44,stress
344,23,55,294,5.61,658,86,healthy
226,33,25,278,6.07,251,80,stress
149,26,34,764,4.5,561,87,water_needed
184,23,40,617,6.96,489,71,healthy
253,30,89,423,7.19,660,59,healthy
119,21,21,868,5.53,396,29,water_needed
134,32,42,802,6.64,392,43,water_needed
211,27,59,483,4.67,723,37,stress
303,34,49,654,4.77,374,74,stress
327,30,45,827,4.77,627,77,stress
337,24,79,120,7.69,248,49,stress
194,37,62,896,5.85,394,83,healthy
208,38,56,567,6.57,776,85,healthy
182,26,38,880,7.18,600,22,stress
169,27,20,368,5.29,406,30,stress
341,20,24,159,5.64,507,46,stress
277,30,72,484,6.67,466,60,healthy
385,27,47,191,4.58,769,41,stress
309,21,82,188,4.7,651,78,stress
287,24,58,228,4.82,671,72,stress
369,23,39,136,4.97,346,43,stress
336,22,32,423,6.55,564,86,healthy
174,24,45,562,6.16,568,50,healthy
192,38,34,833,5.87,305,76,healthy
337,32,66,135,7.27,740,70,healthy
147,22,37,320,6.68,291,98,water_needed
227,23,46,820,5.36,311,92,healthy
376,38,50,786,7.56,319,25,stress
316,28,85,287,6.8,316,95,healthy
304,19,67,694,4.99,535,70,stress
183,36,72,641,4.97,772,77,stress
394,42,74,879,5.2,787,48,stress
162,29,66,408,7.34,718,49,healthy
197,44,80,592,7.76,747,27,stress
266,42,37,400,7.41,643,64,stress
107,44,35,794,4.76,258,89,water_needed
310,43,69,630,6.69,544,42,stress
168,19,79,642,5.67,368,41,healthy
202,43,89,484,6.22,611,66,stress
218,22,84,409,6.15,630,72,healthy
123,41,78,786,6.43,309,88,water_needed
322,41,89,402,4.68,635,97,stress
377,23,37,858,6.61,268,60,healthy
202,24,25,854,6.45,511,57,stress
199,33,57,843,6.84,574,26,stress
375,27,70,785,7.05,556,87,healthy
137,28,85,570,6.19,582,84,water_needed
356,35,29,395,6.91,274,98,stress
359,36,67,777,4.57,705,43,stress
218,35,87,640,5.27,364,31,stress
277,20,81,210,7.55,659,39,stress
342,40,79,802,5.1,629,74,stress
129,39,60,222,5.16,204,29,water_needed
116,39,27,621,4.79,475,22,water_needed
234,33,24,586,5.08,739,56,stress
335,19,52,490,7.46,270,53,healthy
126,38,88,372,5.44,636,80,water_needed
275,24,66,483,5.83,718,99,healthy
289,32,36,185,6.16,770,40,healthy
292,28,88,305,5.21,779,87,healthy
181,24,71,635,5.55,307,70,healthy
288,25,50,597,7.5,452,45,healthy
182,28,79,528,5.82,437,20,stress
173,23,22,460,5.31,698,43,stress
269,41,37,293,5.05,249,84,stress
255,42,68,439,5.67,481,28,stress
283,28,63,824,6.1,532,74,healthy
352,29,33,220,5.65,217,74,healthy
186,42,69,672,5.52,336,46,stress
117,33,37,465,6.51,231,65,water_needed
182,29,86,136,6.51,329,50,healthy
253,30,80,275,6.44,254,66,healthy
160,43,40,263,7.6,723,77,stress
163,39,59,453,7.45,671,97,stress
152,27,69,725,5.87,333,73,healthy
332,43,68,548,6.69,348,46,stress
168,25,56,326,5.63,672,83,healthy
169,25,27,674,6.2,476,39,stress
380,36,78,337,4.81,404,29,stress
176,28,59,117,5.68,535,36,healthy
383,41,33,308,6.63,370,49,stress
298,33,77,478,5.99,459,47,healthy
367,38,67,298,5.17,500,58,stress
116,23,40,279,4.64,426,32,water_needed
148,42,60,530,6.38,541,39,water_needed
187,27,24,224,6.73,307,59,stress
328,20,38,276,6.9,245,30,stress
278,41,42,856,4.87,420,62,stress
137,24,41,789,7.3,379,27,water_needed
314,42,28,440,4.54,232,39,stress
325,25,28,731,6.36,788,40,stress
238,19,51,724,7.0,368,87,healthy
113,19,71,828,5.47,775,42,water_needed
252,35,78,144,4.63,475,88,stress
217,44,54,400,6.98,659,44,stress
103,40,49,305,6.15,419,96,water_needed
392,37,44,168,7.43,490,68,healthy
350,26,68,355,7.5,336,77,healthy
141,27,52,125,7.53,315,98,water_needed
221,41,47,505,7.78,454,86,stress
373,21,28,774,6.44,405,71,stress
110,27,81,328,5.06,699,56,water_needed
154,28,84,606,6.35,200,77,healthy
301,26,75,325,4.62,237,20,stress
369,30,67,350,4.65,306,94,stress
295,36,73,292,6.26,365,45,healthy
223,42,61,518,6.53,742,49,stress
343,19,31,882,6.39,711,22,stress
273,19,42,703,6.85,487,86,healthy
334,31,44,395,6.23,798,24,stress
384,22,41,537,5.69,527,51,healthy
200,28,28,250,5.63,265,53,stress
291,24,56,478,6.85,651,36,healthy
143,32,87,314,5.59,767,54,water_needed
108,29,66,513,4.68,210,76,water_needed
269,34,48,264,5.23,419,80,healthy
337,40,35,600,7.14,373,98,stress
253,29,41,165,6.18,486,92,healthy
203,19,54,310,5.39,507,32,stress
227,40,31,307,6.42,660,28,stress
152,43,44,820,5.66,482,86,stress
173,36,27,258,7.46,220,84,stress
148,38,37,153,5.9,769,52,water_needed
200,18,29,547,6.61,202,24,stress
281,29,85,285,6.0,489,54,healthy
196,39,67,401,6.05,481,80,stress
328,20,30,296,6.01,343,21,stress
143,25,81,477,5.2,453,79,water_needed
326,18,67,689,7.49,681,91,healthy
348,38,38,629,5.99,357,47,healthy
247,27,87,334,7.64,349,80,stress
101,20,77,516,6.78,314,92,water_needed
251,39,32,887,6.64,680,35,stress
181,38,41,476,6.16,516,59,healthy
365,42,45,377,7.7,626,28,stress
259,39,37,889,5.6,429,32,stress
360,38,48,234,6.9,229,64,healthy
348,27,30,332,5.21,562,25,stress
195,26,64,867,5.39,328,45,healthy
174,37,52,111,6.33,693,60,healthy
191,22,50,490,5.65,521,92,healthy
287,27,37,278,6.13,394,29,stress
192,30,82,261,5.24,399,89,healthy
273,39,49,469,5.59,245,95,stress
310,30,31,775,5.24,671,83,healthy
380,25,63,346,4.98,747,99,stress
283,25,48,875,6.39,530,45,healthy
180,30,88,692,4.83,675,21,stress
343,36,74,308,6.92,434,96,healthy
392,44,21,652,7.59,739,48,stress
350,40,27,481,6.85,646,46,stress
130,33,37,756,5.74,241,92,water_needed
105,19,74,324,5.1,311,96,water_needed
189,40,69,162,7.44,738,33,stress
220,28,32,558,6.93,379,72,healthy
114,23,84,625,5.34,297,36,water_needed
265,22,85,356,7.31,665,57,healthy
190,28,84,415,5.42,433,37,healthy
230,39,83,252,5.47,649,81,stress
227,22,59,668,6.09,475,49,healthy
117,33,72,458,7.14,689,44,water_needed
239,33,52,815,5.04,296,46,stress
231,40,23,653,5.03,265,55,stress
117,34,42,851,4.85,347,70,water_needed
376,24,66,248,6.58,403,34,stress
306,30,78,639,6.03,587,65,healthy
186,35,22,165,6.74,335,82,stress
316,27,62,256,4.91,740,49,stress
369,40,45,710,5.69,637,37,stress
166,41,31,339,6.11,330,24,stress
348,28,85,667,6.95,259,85,healthy
136,42,81,309,7.6,538,90,water_needed
297,21,53,117,6.25,224,83,healthy
216,39,74,582,7.68,570,28,stress
288,40,22,294,7.36,763,73,stress
244,24,50,415,5.56,302,55,healthy
383,37,32,666,5.81,242,89,healthy
186,30,20,842,6.31,791,37,stress
244,25,63,142,4.92,384,68,stress
296,32,53,419,6.18,663,35,healthy
301,24,47,373,6.04,762,40,healthy
286,36,34,479,5.35,366,77,healthy
151,34,77,250,7.74,243,69,stress
212,36,35,696,5.35,423,82,healthy
207,33,82,757,6.52,559,22,stress
303,29,37,654,4.84,384,36,stress
266,25,42,691,5.99,647,89,healthy
220,39,50,543,7.39,397,97,stress
236,20,89,407,5.86,409,64,healthy
124,32,69,570,4.65,220,96,water_needed
172,35,87,291,5.58,299,88,healthy
379,44,27,606,6.55,474,68,stress
242,38,62,383,7.67,311,82,stress
378,18,42,484,5.72,277,75,healthy
108,28,58,360,4.55,730,27,water_needed
221,22,58,352,7.3,680,32,stress
191,41,67,178,5.1,566,69,stress
274,23,85,205,7.77,469,57,stress
111,37,60,623,5.25,520,58,water_needed
128,42,83,663,6.67,292,56,water_needed
109,32,41,728,4.82,305,80,water_needed
329,38,41,226,4.83,440,73,stress
312,39,88,128,4.63,523,99,stress
105,24,54,199,6.27,350,47,water_needed
110,22,45,658,6.56,458,67,water_needed
264,34,20,842,5.33,268,54,stress
250,31,52,114,7.25,370,37,healthy
321,19,52,323,7.24,418,75,healthy
182,24,39,540,5.97,545,60,healthy
114,28,52,224,5.88,653,73,water_needed
272,24,58,545,4.62,751,21,stress
325,41,32,841,6.3,612,40,stress
153,29,86,740,7.56,639,78,stress
262,36,24,690,6.81,493,72,stress
113,42,37,144,7.37,286,50,water_needed
153,36,72,672,6.97,586,49,healthy
191,23,76,129,5.53,437,23,stress
332,41,32,662,6.34,405,64,stress
271,34,42,611,6.08,336,32,stress
378,25,53,692,6.03,384,95,healthy
171,31,79,199,7.62,714,59,stress
100,18,36,221,4.75,370,66,water_needed
167,24,28,483,7.7,763,95,stress
151,37,21,801,5.03,277,82,stress
146,34,71,462,4.99,511,48,water_needed
373,28,60,858,6.36,200,20,stress
271,25,30,833,5.64,603,99,healthy
248,42,32,189,7.52,668,31,stress
376,31,86,126,5.36,407,46,healthy
126,20,25,773,5.88,638,70,water_needed
247,37,88,596,4.66,375,30,stress
292,19,76,210,7.14,424,79,healthy
119,37,61,223,5.2,268,80,water_needed
243,34,26,896,6.14,259,79,stress
132,35,48,172,6.74,537,74,water_needed
319,19,64,416,4.6,263,59,stress
373,36,35,755,6.32,673,60,healthy
254,40,75,447,6.62,710,50,stress
186,23,29,457,5.28,609,39,stress
325,22,70,116,5.37,337,28,stress
222,24,77,515,6.56,471,33,stress
136,25,53,658,6.66,243,81,water_needed
270,22,60,150,4.84,756,97,stress
377,19,85,388,6.58,384,65,healthy
325,37,60,223,7.31,241,59,healthy
260,31,33,897,6.41,765,96,healthy
207,31,24,443,7.24,795,77,stress
325,27,31,189,7.46,547,58,healthy
387,31,70,103,6.72,794,40,healthy
233,27,34,534,6.99,287,29,stress
311,42,66,538,4.53,462,49,stress
382,40,41,462,4.98,299,37,stress
368,28,59,478,6.72,542,35,healthy
296,44,33,465,7.07,616,59,stress
270,20,76,591,6.45,602,40,healthy
330,31,27,156,7.48,441,50,stress
150,29,66,843,7.72,228,77,stress
337,30,38,332,5.12,431,93,stress
293,31,84,686,7.29,215,90,healthy
281,38,70,291,6.9,798,47,healthy
198,30,84,403,6.04,434,84,healthy
315,29,76,233,5.89,369,95,healthy
273,22,67,656,4.65,633,46,stress
307,22,89,858,6.01,665,77,healthy
170,41,62,427,6.26,774,41,stress
366,41,43,265,6.24,677,61,stress
263,32,27,809,7.08,558,98,stress
346,38,66,102,6.85,238,32,stress
107,22,41,871,7.0,585,93,water_needed
254,23,65,112,5.01,372,56,stress
382,42,65,637,6.34,281,32,stress
298,31,56,331,4.57,630,91,stress
213,33,69,231,5.62,788,48,healthy
361,24,71,553,5.57,672,52,healthy
227,26,36,888,7.71,338,74,stress
292,41,87,602,7.18,788,50,stress
102,25,66,733,6.28,785,82,water_needed
294,21,63,336,7.43,543,62,healthy
120,36,63,519,4.59,492,94,water_needed
139,42,66,518,6.15,277,45,water_needed
238,25,65,629,4.95,523,24,stress
241,29,69,612,6.67,638,99,healthy
205,37,78,658,5.12,263,96,stress
194,29,80,469,5.96,538,55,healthy
228,21,61,517,5.76,637,65,healthy
140,25,70,203,7.78,747,51,water_needed
120,26,30,438,6.87,595,85,water_needed
118,41,57,712,6.18,666,25,water_needed
355,39,62,278,7.18,265,39,stress
171,22,20,603,7.07,719,51,stress
104,42,59,451,7.26,774,54,water_needed
156,40,75,351,5.03,208,54,stress
163,44,24,863,7.6,410,41,stress
144,36,85,730,5.72,200,37,water_needed
174,22,22,806,5.03,549,70,stress
100,43,72,564,6.93,680,43,water_needed
356,21,44,885,5.19,463,56,stress
175,36,64,613,7.19,373,80,healthy
324,42,80,842,6.2,592,69,stress
381,18,30,279,5.57,245,21,stress
240,26,44,831,7.19,431,90,healthy
184,18,82,602,5.56,723,72,healthy
157,19,82,539,4.7,332,20,stress
228,32,61,778,4.54,369,71,stress
275,38,21,801,5.98,595,62,stress
277,33,55,140,5.96,285,82,healthy
206,32,88,661,5.99,429,25,stress
372,32,80,441,6.21,279,68,healthy
339,43,35,163,5.14,691,24,stress
188,31,44,126,5.92,577,51,healthy
326,41,45,887,5.82,524,94,stress
210,21,75,731,5.5,667,46,healthy
264,44,44,813,6.74,476,36,stress
227,34,85,425,6.22,504,48,healthy
253,41,45,597,5.02,595,42,stress
267,32,38,712,5.17,746,50,stress
368,42,23,431,5.63,229,90,stress
140,19,59,858,5.34,404,61,water_needed
321,25,79,780,5.2,673,79,healthy
162,38,55,622,7.03,720,61,healthy
131,35,79,129,6.03,667,49,water_needed
260,20,77,728,6.79,681,74,healthy
178,33,36,491,5.9,781,93,healthy
231,34,76,107,7.45,729,29,stress
150,20,48,579,7.39,536,64,healthy
242,19,44,448,6.51,319,32,stress
196,34,39,139,6.04,640,40,healthy
245,21,66,688,6.24,406,64,healthy
394,38,81,574,6.5,533,20,stress
173,22,47,421,5.84,240,49,healthy
230,24,62,505,4.76,781,61,stress
325,41,71,375,5.85,598,62,stress
124,40,30,385,6.88,386,32,water_needed
280,21,80,503,6.24,373,42,healthy
147,31,48,343,6.58,343,21,water_needed
350,19,70,155,5.78,659,96,healthy
312,27,87,543,6.52,406,20,stress
370,29,79,515,6.77,764,26,stress
359,18,78,508,4.94,481,36,stress
254,40,52,876,5.74,588,32,stress
199,39,34,739,5.55,382,95,stress
321,32,64,183,6.85,363,29,stress
207,20,50,682,4.95,483,22,stress
227,27,48,423,6.36,485,36,healthy
257,30,64,208,5.55,595,86,healthy
134,37,49,462,6.0,392,50,water_needed
112,31,46,870,6.7,573,38,water_needed
216,23,84,164,7.5,214,99,healthy
271,27,40,548,5.38,561,48,healthy
124,42,27,505,6.63,673,57,water_needed
105,37,41,293,5.13,548,34,water_needed
195,35,47,108,6.91,651,54,healthy
173,18,24,186,6.2,467,84,stress
330,27,49,632,7.46,460,53,healthy
278,18,52,305,5.99,270,90,healthy
247,31,43,164,4.83,597,20,stress
243,37,63,487,7.29,241,66,healthy
283,43,59,320,7.39,307,49,stress
267,28,55,770,4.82,273,53,stress
319,22,85,174,7.47,309,64,healthy
223,24,60,376,7.56,718,37,stress
209,20,52,836,6.02,603,45,healthy
267,34,32,775,5.66,246,39,healthy
370,26,81,680,5.26,369,45,healthy
310,38,60,277,5.42,782,54,healthy
296,34,81,436,6.92,396,95,healthy
103,19,88,687,7.53,759,58,water_needed
386,40,65,807,4.72,470,21,stress
319,32,30,671,7.24,288,94,healthy
278,43,54,228,4.87,749,33,stress
250,20,24,704,6.13,404,36,stress
210,26,53,370,5.24,516,35,healthy
128,19,70,743,5.9,609,79,water_needed
321,27,85,485,5.45,758,47,healthy
162,43,31,627,6.46,430,87,stress
270,35,81,885,4.63,490,87,stress
221,33,78,752,7.64,322,73,stress
123,34,60,604,7.23,724,71,water_needed
353,33,58,760,6.1,434,79,healthy
210,43,46,281,5.45,389,86,stress
100,29,48,248,5.12,396,40,water_needed
173,26,59,198,7.38,268,93,healthy
128,26,78,518,7.09,423,33,water_needed
258,40,45,115,6.38,687,92,stress
321,40,34,514,6.53,410,20,stress
202,43,57,453,7.75,685,63,stress
302,32,62,455,5.87,643,36,healthy
398,23,68,458,5.48,384,56,healthy
121,44,76,831,7.76,225,88,water_needed
222,32,85,607,6.59,669,64,healthy
252,39,66,270,7.72,752,58,stress
343,35,55,752,4.68,261,27,stress
380,43,43,243,6.61,210,31,stress
198,26,77,620,6.62,691,35,healthy
262,28,25,697,5.78,475,63,stress
274,26,81,189,5.67,635,97,healthy
271,20,43,755,6.79,623,76,healthy
180,28,84,689,5.42,470,79,healthy
172,19,50,596,6.77,499,77,healthy
366,22,47,650,4.76,598,52,stress
367,41,82,420,6.37,630,57,stress
123,36,78,298,6.1,734,45,water_needed
254,27,59,290,7.8,777,88,stress
121,33,34,666,7.41,681,80,water_needed
233,36,68,584,6.6,662,38,healthy
168,34,58,189,5.2,706,91,healthy
156,38,52,834,6.0,259,51,healthy
278,39,49,851,6.51,515,31,stress
130,43,44,416,5.85,663,46,water_needed
224,43,81,334,6.42,785,69,stress
251,42,72,848,5.86,708,39,stress
204,26,36,199,7.0,403,75,healthy
110,29,32,136,5.08,708,75,water_needed
208,27,58,460,5.71,493,80,healthy
378,40,65,202,5.98,640,91,stress
209,18,63,209,5.49,750,26,stress
261,44,67,303,7.16,234,37,stress
114,32,29,649,7.55,371,54,water_needed
156,24,73,269,7.73,334,81,stress
343,43,34,708,7.25,452,61,stress
339,23,69,367,7.53,789,78,stress
230,35,56,712,7.24,722,61,healthy
211,42,37,228,7.04,711,26,stress
253,18,63,178,7.79,731,85,stress
271,29,84,516,6.44,727,98,healthy
264,35,89,355,6.21,407,49,healthy
222,25,88,477,7.44,706,89,healthy
150,28,29,218,4.92,265,28,stress
209,40,86,333,6.3,499,87,stress
378,23,39,803,4.75,318,54,stress
146,27,46,577,7.04,784,51,water_needed
263,41,56,552,7.65,757,52,stress
348,27,31,156,6.51,557,38,healthy
150,20,22,542,5.17,505,57,stress
319,43,25,358,7.35,610,40,stress
276,31,35,422,4.64,222,73,stress
301,25,46,120,7.39,672,32,stress
207,31,45,683,6.82,445,95,healthy
181,20,30,627,6.86,494,73,healthy
334,19,35,522,4.93,376,87,stress
213,34,76,584,7.33,324,81,healthy
265,21,60,385,4.65,334,22,stress
337,26,26,378,7.29,507,39,stress
247,37,88,443,6.86,301,92,healthy
240,44,51,230,7.5,759,53,stress
101,44,31,311,4.99,245,86,water_needed
239,20,25,169,5.55,678,56,stress
282,33,24,617,7.68,325,20,stress
170,28,63,368,4.58,254,51,stress
149,38,56,232,5.2,585,72,water_needed
229,20,79,123,6.96,719,67,healthy
312,23,72,882,4.62,297,96,stress
327,20,51,280,7.37,693,90,healthy
137,26,21,687,7.12,591,29,water_needed
163,36,34,458,6.8,640,52,healthy
345,28,86,417,4.87,445,50,stress
364,37,42,395,4.58,514,22,stress
188,34,81,740,7.69,694,35,stress
382,23,35,707,6.88,398,70,healthy
232,30,56,163,6.66,658,78,healthy
229,18,86,235,6.27,518,33,stress
394,42,87,662,6.16,258,90,stress
312,35,83,836,4.72,731,44,stress
106,33,84,784,6.51,353,57,water_needed
369,42,22,745,6.91,538,74,stress
233,37,75,451,7.44,720,39,healthy
158,23,57,837,6.05,767,91,healthy
385,20,62,201,6.09,619,66,healthy
329,42,55,712,7.19,564,29,stress
178,42,69,589,7.26,257,47,stress
